region_id,vintage_year,growing_season_temp_c,gdd,days_above_30,days_above_35,spring_frost_days,rain_apr_sep_mm,rain_jul_aug_mm,rain_sep_mm,longest_dry_spell_days,water_stress_index,harvest_rain_risk_index,flags,summary,monthly,source_type,confidence
bourgogne,2024,1.63,0.0,0,0,3,56.9,13.0,12.4,32,56.0,17.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Bourgogne 2024 : pluvieux, gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.4,""rainfallMm"":6.1},{""month"":2,""temperatureC"":0.7,""rainfallMm"":8.2},{""month"":3,""temperatureC"":0.9,""rainfallMm"":14.9},{""month"":4,""temperatureC"":1.1,""rainfallMm"":6.2},{""month"":5,""temperatureC"":1.4,""rainfallMm"":13.4},{""month"":6,""temperatureC"":1.8,""rainfallMm"":12.0},{""month"":7,""temperatureC"":2.0,""rainfallMm"":7.8},{""month"":8,""temperatureC"":2.1,""rainfallMm"":5.2},{""month"":9,""temperatureC"":1.5,""rainfallMm"":12.4},{""month"":10,""temperatureC"":1.3,""rainfallMm"":10.9},{""month"":11,""temperatureC"":0.7,""rainfallMm"":6.8},{""month"":12,""temperatureC"":0.4,""rainfallMm"":6.8}]",real,0.95
champagne,2000,1.57,0.0,0,0,1,48.4,22.3,6.9,38,53.0,6.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Champagne 2000 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.3,""rainfallMm"":3.7},{""month"":2,""temperatureC"":0.6,""rainfallMm"":9.0},{""month"":3,""temperatureC"":0.7,""rainfallMm"":5.4},{""month"":4,""temperatureC"":1.0,""rainfallMm"":7.8},{""month"":5,""temperatureC"":1.5,""rainfallMm"":8.5},{""month"":6,""temperatureC"":1.7,""rainfallMm"":2.8},{""month"":7,""temperatureC"":1.7,""rainfallMm"":17.0},{""month"":8,""temperatureC"":1.9,""rainfallMm"":5.3},{""month"":9,""temperatureC"":1.6,""rainfallMm"":6.9},{""month"":10,""temperatureC"":1.2,""rainfallMm"":10.8},{""month"":11,""temperatureC"":0.8,""rainfallMm"":11.9},{""month"":12,""temperatureC"":0.7,""rainfallMm"":7.7}]",real,0.95
champagne,2001,1.52,0.0,0,0,4,54.3,20.0,12.2,60,54.0,15.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Champagne 2001 : pluvieux, gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.4,""rainfallMm"":8.5},{""month"":2,""temperatureC"":0.5,""rainfallMm"":5.1},{""month"":3,""temperatureC"":0.8,""rainfallMm"":14.8},{""month"":4,""temperatureC"":0.8,""rainfallMm"":12.3},{""month"":5,""temperatureC"":1.5,""rainfallMm"":4.8},{""month"":6,""temperatureC"":1.6,""rainfallMm"":5.0},{""month"":7,""temperatureC"":1.9,""rainfallMm"":12.9},{""month"":8,""temperatureC"":1.9,""rainfallMm"":7.1},{""month"":9,""temperatureC"":1.3,""rainfallMm"":12.2},{""month"":10,""temperatureC"":1.4,""rainfallMm"":8.0},{""month"":11,""temperatureC"":0.5,""rainfallMm"":8.7},{""month"":12,""temperatureC"":0.2,""rainfallMm"":6.3}]",real,0.95
champagne,2002,1.54,0.0,0,0,2,29.5,13.4,3.0,64,56.0,2.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Champagne 2002 : sec, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.4,""rainfallMm"":4.1},{""month"":2,""temperatureC"":0.7,""rainfallMm"":11.7},{""month"":3,""temperatureC"":0.8,""rainfallMm"":5.9},{""month"":4,""temperatureC"":1.0,""rainfallMm"":2.4},{""month"":5,""temperatureC"":1.3,""rainfallMm"":6.0},{""month"":6,""temperatureC"":1.8,""rainfallMm"":4.7},{""month"":7,""temperatureC"":1.8,""rainfallMm"":5.4},{""month"":8,""temperatureC"":1.8,""rainfallMm"":8.1},{""month"":9,""temperatureC"":1.4,""rainfallMm"":3.0},{""month"":10,""temperatureC"":1.1,""rainfallMm"":9.2},{""month"":11,""temperatureC"":0.8,""rainfallMm"":11.8},{""month"":12,""temperatureC"":0.6,""rainfallMm"":9.0}]",real,0.95
champagne,2003,1.72,0.0,0,0,7,28.4,9.7,1.9,89,57.0,1.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Champagne 2003 : sec, gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.2,""rainfallMm"":8.6},{""month"":2,""temperatureC"":0.2,""rainfallMm"":2.6},{""month"":3,""temperatureC"":0.9,""rainfallMm"":2.8},{""month"":4,""temperatureC"":1.1,""rainfallMm"":4.8},{""month"":5,""temperatureC"":1.4,""rainfallMm"":7.4},{""month"":6,""temperatureC"":2.0,""rainfallMm"":4.5},{""month"":7,""temperatureC"":2.0,""rainfallMm"":5.5},{""month"":8,""temperatureC"":2.3,""rainfallMm"":4.2},{""month"":9,""temperatureC"":1.5,""rainfallMm"":1.9},{""month"":10,""temperatureC"":0.9,""rainfallMm"":8.4},{""month"":11,""temperatureC"":0.8,""rainfallMm"":5.0},{""month"":12,""temperatureC"":0.4,""rainfallMm"":5.2}]",real,0.95
champagne,2004,1.56,0.0,0,0,0,36.0,18.2,2.3,71,55.0,1.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Champagne 2004 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.3,""rainfallMm"":12.5},{""month"":2,""temperatureC"":0.4,""rainfallMm"":2.0},{""month"":3,""temperatureC"":0.6,""rainfallMm"":3.6},{""month"":4,""temperatureC"":1.0,""rainfallMm"":5.2},{""month"":5,""temperatureC"":1.3,""rainfallMm"":6.0},{""month"":6,""temperatureC"":1.7,""rainfallMm"":4.3},{""month"":7,""temperatureC"":1.8,""rainfallMm"":6.4},{""month"":8,""temperatureC"":1.9,""rainfallMm"":11.8},{""month"":9,""temperatureC"":1.6,""rainfallMm"":2.3},{""month"":10,""temperatureC"":1.2,""rainfallMm"":8.8},{""month"":11,""temperatureC"":0.6,""rainfallMm"":3.4},{""month"":12,""temperatureC"":0.2,""rainfallMm"":6.4}]",real,0.95
champagne,2005,1.59,0.0,0,0,0,37.3,13.8,5.7,46,56.0,5.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Champagne 2005 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.4,""rainfallMm"":4.5},{""month"":2,""temperatureC"":0.2,""rainfallMm"":4.9},{""month"":3,""temperatureC"":0.7,""rainfallMm"":3.9},{""month"":4,""temperatureC"":1.0,""rainfallMm"":6.1},{""month"":5,""temperatureC"":1.4,""rainfallMm"":5.7},{""month"":6,""temperatureC"":1.8,""rainfallMm"":5.9},{""month"":7,""temperatureC"":1.9,""rainfallMm"":9.3},{""month"":8,""temperatureC"":1.7,""rainfallMm"":4.6},{""month"":9,""temperatureC"":1.6,""rainfallMm"":5.7},{""month"":10,""temperatureC"":1.4,""rainfallMm"":3.2},{""month"":11,""temperatureC"":0.5,""rainfallMm"":4.3},{""month"":12,""temperatureC"":0.2,""rainfallMm"":5.6}]",real,0.95
champagne,2006,1.65,0.0,0,0,5,38.9,19.6,3.1,56,54.0,2.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Champagne 2006 : gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.1,""rainfallMm"":3.6},{""month"":2,""temperatureC"":0.2,""rainfallMm"":7.4},{""month"":3,""temperatureC"":0.5,""rainfallMm"":9.5},{""month"":4,""temperatureC"":1.0,""rainfallMm"":2.8},{""month"":5,""temperatureC"":1.4,""rainfallMm"":10.4},{""month"":6,""temperatureC"":1.8,""rainfallMm"":3.0},{""month"":7,""temperatureC"":2.3,""rainfallMm"":5.9},{""month"":8,""temperatureC"":1.6,""rainfallMm"":13.7},{""month"":9,""temperatureC"":1.8,""rainfallMm"":3.1},{""month"":10,""temperatureC"":1.4,""rainfallMm"":8.2},{""month"":11,""temperatureC"":0.8,""rainfallMm"":6.8},{""month"":12,""temperatureC"":0.5,""rainfallMm"":6.5}]",real,0.95
champagne,2007,1.59,0.0,0,0,0,41.4,19.1,3.9,37,54.0,4.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Champagne 2007 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.6,""rainfallMm"":6.3},{""month"":2,""temperatureC"":0.7,""rainfallMm"":9.7},{""month"":3,""temperatureC"":0.7,""rainfallMm"":7.5},{""month"":4,""temperatureC"":1.4,""rainfallMm"":0.7},{""month"":5,""temperatureC"":1.5,""rainfallMm"":9.7},{""month"":6,""temperatureC"":1.8,""rainfallMm"":8.1},{""month"":7,""temperatureC"":1.8,""rainfallMm"":9.2},{""month"":8,""temperatureC"":1.7,""rainfallMm"":9.9},{""month"":9,""temperatureC"":1.4,""rainfallMm"":3.9},{""month"":10,""temperatureC"":1.0,""rainfallMm"":3.4},{""month"":11,""temperatureC"":0.5,""rainfallMm"":5.4},{""month"":12,""temperatureC"":0.3,""rainfallMm"":8.0}]",real,0.95
champagne,2008,1.52,0.0,0,0,4,39.4,12.6,5.6,50,56.0,5.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Champagne 2008 : gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.5,""rainfallMm"":6.6},{""month"":2,""temperatureC"":0.5,""rainfallMm"":5.3},{""month"":3,""temperatureC"":0.6,""rainfallMm"":10.4},{""month"":4,""temperatureC"":0.9,""rainfallMm"":8.1},{""month"":5,""temperatureC"":1.6,""rainfallMm"":7.2},{""month"":6,""temperatureC"":1.7,""rainfallMm"":5.9},{""month"":7,""temperatureC"":1.9,""rainfallMm"":5.3},{""month"":8,""temperatureC"":1.8,""rainfallMm"":7.3},{""month"":9,""temperatureC"":1.3,""rainfallMm"":5.6},{""month"":10,""temperatureC"":1.0,""rainfallMm"":7.9},{""month"":11,""temperatureC"":0.7,""rainfallMm"":4.7},{""month"":12,""temperatureC"":0.2,""rainfallMm"":4.8}]",real,0.95
champagne,2009,1.62,0.0,0,0,0,34.5,11.2,3.4,42,57.0,4.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Champagne 2009 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.0,""rainfallMm"":4.8},{""month"":2,""temperatureC"":0.3,""rainfallMm"":4.9},{""month"":3,""temperatureC"":0.6,""rainfallMm"":4.5},{""month"":4,""temperatureC"":1.2,""rainfallMm"":5.9},{""month"":5,""temperatureC"":1.5,""rainfallMm"":6.4},{""month"":6,""temperatureC"":1.6,""rainfallMm"":7.5},{""month"":7,""temperatureC"":1.9,""rainfallMm"":8.2},{""month"":8,""temperatureC"":2.0,""rainfallMm"":3.1},{""month"":9,""temperatureC"":1.6,""rainfallMm"":3.4},{""month"":10,""temperatureC"":1.1,""rainfallMm"":4.4},{""month"":11,""temperatureC"":0.9,""rainfallMm"":9.5},{""month"":12,""temperatureC"":0.3,""rainfallMm"":8.6}]",real,0.95
champagne,2010,1.53,0.0,0,0,1,39.0,19.0,8.0,102,54.0,11.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Champagne 2010 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":-0.0,""rainfallMm"":4.5},{""month"":2,""temperatureC"":0.3,""rainfallMm"":6.9},{""month"":3,""temperatureC"":0.6,""rainfallMm"":4.7},{""month"":4,""temperatureC"":1.0,""rainfallMm"":2.2},{""month"":5,""temperatureC"":1.2,""rainfallMm"":5.4},{""month"":6,""temperatureC"":1.7,""rainfallMm"":4.5},{""month"":7,""temperatureC"":2.0,""rainfallMm"":5.2},{""month"":8,""temperatureC"":1.8,""rainfallMm"":13.7},{""month"":9,""temperatureC"":1.4,""rainfallMm"":8.0},{""month"":10,""temperatureC"":1.0,""rainfallMm"":3.9},{""month"":11,""temperatureC"":0.6,""rainfallMm"":8.9},{""month"":12,""temperatureC"":-0.0,""rainfallMm"":10.9}]",real,0.95
champagne,2011,1.62,0.0,0,0,1,32.2,16.4,3.7,59,55.0,2.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Champagne 2011 : sec, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.3,""rainfallMm"":6.5},{""month"":2,""temperatureC"":0.5,""rainfallMm"":3.1},{""month"":3,""temperatureC"":0.8,""rainfallMm"":3.0},{""month"":4,""temperatureC"":1.3,""rainfallMm"":1.6},{""month"":5,""temperatureC"":1.5,""rainfallMm"":2.8},{""month"":6,""temperatureC"":1.7,""rainfallMm"":7.6},{""month"":7,""temperatureC"":1.7,""rainfallMm"":8.4},{""month"":8,""temperatureC"":1.8,""rainfallMm"":8.0},{""month"":9,""temperatureC"":1.7,""rainfallMm"":3.7},{""month"":10,""temperatureC"":1.2,""rainfallMm"":5.0},{""month"":11,""temperatureC"":0.8,""rainfallMm"":1.9},{""month"":12,""temperatureC"":0.6,""rainfallMm"":16.5}]",real,0.95
champagne,2012,1.53,0.0,0,0,4,42.6,10.4,5.4,73,57.0,5.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Champagne 2012 : gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.5,""rainfallMm"":6.5},{""month"":2,""temperatureC"":-0.0,""rainfallMm"":1.7},{""month"":3,""temperatureC"":0.9,""rainfallMm"":3.2},{""month"":4,""temperatureC"":0.9,""rainfallMm"":8.6},{""month"":5,""temperatureC"":1.5,""rainfallMm"":7.9},{""month"":6,""temperatureC"":1.6,""rainfallMm"":10.4},{""month"":7,""temperatureC"":1.8,""rainfallMm"":8.7},{""month"":8,""temperatureC"":2.0,""rainfallMm"":1.7},{""month"":9,""temperatureC"":1.4,""rainfallMm"":5.4},{""month"":10,""temperatureC"":1.1,""rainfallMm"":9.5},{""month"":11,""temperatureC"":0.7,""rainfallMm"":5.7},{""month"":12,""temperatureC"":0.5,""rainfallMm"":12.3}]",real,0.95
champagne,2013,1.53,0.0,0,0,4,45.6,10.0,8.0,81,57.0,11.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Champagne 2013 : pluvieux, gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.2,""rainfallMm"":6.0},{""month"":2,""temperatureC"":0.1,""rainfallMm"":6.0},{""month"":3,""temperatureC"":0.4,""rainfallMm"":4.8},{""month"":4,""temperatureC"":0.9,""rainfallMm"":6.8},{""month"":5,""temperatureC"":1.1,""rainfallMm"":12.4},{""month"":6,""temperatureC"":1.6,""rainfallMm"":8.3},{""month"":7,""temperatureC"":2.1,""rainfallMm"":5.5},{""month"":8,""temperatureC"":1.9,""rainfallMm"":4.5},{""month"":9,""temperatureC"":1.5,""rainfallMm"":8.0},{""month"":10,""temperatureC"":1.3,""rainfallMm"":12.7},{""month"":11,""temperatureC"":0.6,""rainfallMm"":10.9},{""month"":12,""temperatureC"":0.4,""rainfallMm"":6.1}]",real,0.95
champagne,2014,1.57,0.0,0,0,1,37.1,21.6,2.0,88,54.0,1.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Champagne 2014 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.6,""rainfallMm"":7.3},{""month"":2,""temperatureC"":0.6,""rainfallMm"":7.6},{""month"":3,""temperatureC"":0.8,""rainfallMm"":1.8},{""month"":4,""temperatureC"":1.1,""rainfallMm"":2.0},{""month"":5,""temperatureC"":1.3,""rainfallMm"":6.8},{""month"":6,""temperatureC"":1.8,""rainfallMm"":4.7},{""month"":7,""temperatureC"":1.9,""rainfallMm"":11.1},{""month"":8,""temperatureC"":1.7,""rainfallMm"":10.5},{""month"":9,""temperatureC"":1.6,""rainfallMm"":2.0},{""month"":10,""temperatureC"":1.3,""rainfallMm"":10.3},{""month"":11,""temperatureC"":0.9,""rainfallMm"":6.7},{""month"":12,""temperatureC"":0.4,""rainfallMm"":7.9}]",real,0.95
champagne,2015,1.62,0.0,0,0,4,31.4,10.6,7.7,118,57.0,6.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Champagne 2015 : sec, gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.3,""rainfallMm"":8.2},{""month"":2,""temperatureC"":0.3,""rainfallMm"":5.4},{""month"":3,""temperatureC"":0.7,""rainfallMm"":4.3},{""month"":4,""temperatureC"":1.1,""rainfallMm"":6.1},{""month"":5,""temperatureC"":1.3,""rainfallMm"":4.7},{""month"":6,""temperatureC"":1.8,""rainfallMm"":2.3},{""month"":7,""temperatureC"":2.1,""rainfallMm"":1.9},{""month"":8,""temperatureC"":2.0,""rainfallMm"":8.7},{""month"":9,""temperatureC"":1.4,""rainfallMm"":7.7},{""month"":10,""temperatureC"":1.0,""rainfallMm"":5.1},{""month"":11,""temperatureC"":0.9,""rainfallMm"":7.4},{""month"":12,""temperatureC"":0.8,""rainfallMm"":3.0}]",real,0.95
champagne,2016,1.6,0.0,0,0,3,43.5,7.1,4.3,69,58.0,4.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Champagne 2016 : gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.4,""rainfallMm"":8.8},{""month"":2,""temperatureC"":0.5,""rainfallMm"":8.5},{""month"":3,""temperatureC"":0.6,""rainfallMm"":8.1},{""month"":4,""temperatureC"":0.9,""rainfallMm"":6.7},{""month"":5,""temperatureC"":1.4,""rainfallMm"":14.4},{""month"":6,""temperatureC"":1.7,""rainfallMm"":11.1},{""month"":7,""temperatureC"":1.9,""rainfallMm"":4.3},{""month"":8,""temperatureC"":2.0,""rainfallMm"":2.8},{""month"":9,""temperatureC"":1.7,""rainfallMm"":4.3},{""month"":10,""temperatureC"":1.0,""rainfallMm"":4.3},{""month"":11,""temperatureC"":0.6,""rainfallMm"":6.9},{""month"":12,""temperatureC"":0.3,""rainfallMm"":1.6}]",real,0.95
champagne,2017,1.61,0.0,0,0,8,39.3,14.5,11.0,63,56.0,12.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Champagne 2017 : gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":-0.0,""rainfallMm"":4.0},{""month"":2,""temperatureC"":0.6,""rainfallMm"":4.7},{""month"":3,""temperatureC"":0.9,""rainfallMm"":7.2},{""month"":4,""temperatureC"":0.9,""rainfallMm"":1.5},{""month"":5,""temperatureC"":1.5,""rainfallMm"":5.4},{""month"":6,""temperatureC"":1.9,""rainfallMm"":7.0},{""month"":7,""temperatureC"":2.0,""rainfallMm"":7.9},{""month"":8,""temperatureC"":1.9,""rainfallMm"":6.6},{""month"":9,""temperatureC"":1.4,""rainfallMm"":11.0},{""month"":10,""temperatureC"":1.2,""rainfallMm"":3.5},{""month"":11,""temperatureC"":0.6,""rainfallMm"":9.2},{""month"":12,""temperatureC"":0.4,""rainfallMm"":10.4}]",real,0.95
champagne,2018,1.76,0.0,0,0,0,29.7,7.3,2.2,103,58.0,3.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Champagne 2018 : sec, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.7,""rainfallMm"":17.0},{""month"":2,""temperatureC"":0.1,""rainfallMm"":5.1},{""month"":3,""temperatureC"":0.6,""rainfallMm"":9.2},{""month"":4,""temperatureC"":1.3,""rainfallMm"":5.3},{""month"":5,""temperatureC"":1.6,""rainfallMm"":8.2},{""month"":6,""temperatureC"":1.9,""rainfallMm"":6.7},{""month"":7,""temperatureC"":2.2,""rainfallMm"":2.9},{""month"":8,""temperatureC"":2.0,""rainfallMm"":4.4},{""month"":9,""temperatureC"":1.6,""rainfallMm"":2.2},{""month"":10,""temperatureC"":1.2,""rainfallMm"":3.1},{""month"":11,""temperatureC"":0.7,""rainfallMm"":6.8},{""month"":12,""temperatureC"":0.5,""rainfallMm"":10.3}]",real,0.95
champagne,2019,1.63,0.0,0,0,6,28.4,7.1,3.6,44,58.0,2.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Champagne 2019 : sec, gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.2,""rainfallMm"":5.8},{""month"":2,""temperatureC"":0.6,""rainfallMm"":3.8},{""month"":3,""temperatureC"":0.8,""rainfallMm"":6.8},{""month"":4,""temperatureC"":1.0,""rainfallMm"":4.2},{""month"":5,""temperatureC"":1.2,""rainfallMm"":8.2},{""month"":6,""temperatureC"":1.9,""rainfallMm"":5.4},{""month"":7,""temperatureC"":2.1,""rainfallMm"":2.2},{""month"":8,""temperatureC"":2.0,""rainfallMm"":4.8},{""month"":9,""temperatureC"":1.6,""rainfallMm"":3.6},{""month"":10,""temperatureC"":1.3,""rainfallMm"":10.9},{""month"":11,""temperatureC"":0.7,""rainfallMm"":10.1},{""month"":12,""temperatureC"":0.6,""rainfallMm"":12.2}]",real,0.95
champagne,2020,1.71,0.0,0,0,3,24.7,4.1,5.6,91,59.0,7.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Champagne 2020 : sec, gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.5,""rainfallMm"":4.5},{""month"":2,""temperatureC"":0.7,""rainfallMm"":12.6},{""month"":3,""temperatureC"":0.7,""rainfallMm"":6.8},{""month"":4,""temperatureC"":1.3,""rainfallMm"":2.5},{""month"":5,""temperatureC"":1.4,""rainfallMm"":6.1},{""month"":6,""temperatureC"":1.7,""rainfallMm"":6.4},{""month"":7,""temperatureC"":2.0,""rainfallMm"":0.9},{""month"":8,""temperatureC"":2.1,""rainfallMm"":3.2},{""month"":9,""temperatureC"":1.7,""rainfallMm"":5.6},{""month"":10,""temperatureC"":1.1,""rainfallMm"":12.0},{""month"":11,""temperatureC"":0.8,""rainfallMm"":2.7},{""month"":12,""temperatureC"":0.5,""rainfallMm"":11.1}]",real,0.95
